LDCpointID,PrimaryKey,X_WSG1984,Y_WSG1984
11,NM_LasCrucesDO_2019_LUP_MIMB-156_V12021-09-01,-108.20999717399997,31.497093376000063
19,NM_LasCrucesMimbres2019_MIMB_092_V12020-09-01,-108.23103676999995,31.53261138000005
26,NM_LCDO_LUP_MIMBRES_2019_MIMB-224_V12023-09-01,-108.23586909299996,31.561497535000058
34,20193523201213B1,-108.23306011299996,31.58421172800007
35,20193523201213B2,-108.22653341299997,31.586938329000077
37,NM_LasCrucesDO_2019_LUP_MIMB-144_V12021-09-01,-108.21673867099997,31.602699982000047
45,NM_LasCrucesMimbres2019_MIMB_032_V12020-09-01,-108.26001767099996,31.621272383000075
46,20163525200104B1,-103.67921413799996,32.000775297000075
47,20163525201706B1,-103.14630571799995,32.036310326000034
48,20163525200104B2,-103.67332083699995,32.00503199800005
50,20163525201706B2,-103.15043731899999,32.03928202600002
51,NMP02000_Year1_ChiActive_0132019-09-01,-103.76110097699996,32.00291969400007
52,NM_Carlsbad_LUP_2019_HabActive_545_V12021-09-01,-103.54611207799996,32.01809658600007
53,NMP02000_2019_Reclaim_1052019-09-01,-103.42833008199995,32.02570998200002
54,20223525200111B1,-103.52334910399996,32.03025860900004
56,2208191207237227_9/30/2023,-103.83258977399998,32.012357293000036
57,20223525200111B2,-103.518664103,32.03367360900006
59,220819120725792_8/29/2022,-103.94096529799998,32.01014478700006
60,2208191207318142_10/24/2022,-103.94528359999998,32.01006078700004
61,20213525200101B1,-103.62375582699997,32.030653605000055
62,2208191207294687_8/29/2022,-103.97402350599998,32.00844338500008
63,2309300911315763_9/29/2023,-103.86588918099993,32.01630529100004
64,NML00000_2019_Sandy_5052019-09-01,-106.78141433699993,31.79270858600006
65,20213525200101B2,-103.62666582799993,32.03312030500007
66,NMP02000_Year1_HabActive_5052019-09-01,-103.90525508099995,32.01684665000005
67,NM_Carlsbad_LUP_2019_HabActive_525_V12020-09-01,-103.39196395499994,32.04954619800003
68,NM_LasCrucesDO_2016_LUP_Shallow-551_V22021-09-01,-106.92595477699996,31.784394778000035
69,16100415221576082016-09-01,-106.92597884699995,31.784403118000057
70,NML00000_2020_Sandy_5132019-09-01,-106.81590407399995,31.79450198400008
72,NM_Carlsbad_LUP_2019_HabActive_537_V12020-09-01,-103.62913006899998,32.043375956000034
73,NMP02000_Year1_HabActive_5142019-09-01,-103.15374008199996,32.075116653000066
75,20193515200118B3,-104.20203095799997,32.01281857600003
77,2310251247457308_10/25/2023,-103.18275902899995,32.077605332000076
78,NM_CFO_LUP_2019_ChiActive-045_V12023-09-01,-103.87848027599995,32.034751424000035
79,NM_Carlsbad_LUP_2019_ChiActive_029_V12020-09-01,-103.85914578099994,32.036021385000026
82,20113525010301O2,-103.41833708199994,32.06910532000006
83,NM_Carlsbad_LUP_2019_ChiActive_030_V12020-09-01,-104.39570599099994,32.00608078600004
85,NML00000_2020_Sandy_5142019-09-01,-106.97036587799994,31.801032578000047
86,20113525010301O1,-103.42260708299995,32.070305320000045
87,1610040933567712016-09-01,-107.10335388599998,31.789644111000033
88,NM_LasCrucesDO_2016_LUP_Bottom-003_V22021-09-01,-107.10338167499998,31.789642481000044
89,20183513201418B1,-107.06641317799995,31.796618413000033
92,20223513201402B1,-106.81152652499999,31.823063429000054
93,20183513201418B3,-107.06084157699996,31.80076681400004
94,20223513201402B2,-106.80656652399995,31.82406013000008
95,18101511224069032018-09-01,-107.04744487399995,31.803441715000076
96,NM_LasCrucesDO_2016_LUP_Sandy-473_V22021-09-01,-106.93948577099997,31.813338082000033
97,17101616020163562017-09-01,-106.93951435199995,31.813336322000055
98,NMP02000_Year1_ChiActive_0022019-09-01,-104.05058700499995,32.03994577800006
102,20233515200120B1,-103.82937347599993,32.05828230000003
103,NM_LasCrucesDO_2016_LUP_Sandy-469_V22021-09-01,-106.85037467299996,31.827060978000077
104,16100515373142542016-09-01,-106.85036583399996,31.827067128000067
105,20233515200120B2,-103.83350117699997,32.060521100000074
106,20113529010901O2,-107.32464993199994,31.78490510000006
107,18110212070837412018-09-01,-104.66940136299996,32.00416325400005
108,20123515010901O1,-103.93724089999995,32.054568595000035
109,NM_LasCrucesDO_2016_LUP_Hills-196_V22021-09-01,-107.16420007899995,31.80107128000003
110,17120108013662422017-09-01,-107.16420689899996,31.801090110000075
111,20113529010901O3,-107.31607663099999,31.788001801000064
113,NMP02000_Year1_HabActive_5172019-09-01,-104.00407341599998,32.054079982000076
114,NMP02000_2019_Reclaim_1012019-09-01,-104.20902841099996,32.04053832000005
115,2310291249448737_10/29/2023,-104.48357932199997,32.024835265000036
116,20123515010901O2,-103.94006920099997,32.061826996000036
117,NM_Carlsbad_LUP_2019_ChiActive_041_V12021-09-01,-103.72264468299994,32.076789688000076
118,NM_LasCrucesDO_2016_LUP_Shallow-576_V22021-09-01,-107.27693307299995,31.799211985000056
119,16111616433990922016-09-01,-107.276932924,31.79921210400005
120,NM_LasCrucesDO_2016_LUP_Mal-387_V22021-09-01,-107.11934392999996,31.81414006400007
121,18010509452916612017-09-01,-107.11934389099997,31.814140114000057
125,NMP02000_Year1_ChiActive_0092019-09-01,-103.80512779099996,32.076882795000074
126,20213515200110B1,-103.74143085699995,32.080982008000035
127,NML00000_2020_Shallow_5702019-09-01,-107.15630085799995,31.815265923000027
128,18112321435962012018-09-01,-107.05738987799998,31.825535118000065
129,20153525201718B2,-103.50983740499998,32.09678862000004
131,18111909175538052018-09-01,-106.810889826,31.847865133000028
132,20213515200110B2,-103.74544415799994,32.08239030800007
133,NM_Carlsbad_LUP_2019_ChiStatic_231_V12021-09-01,-104.642463078,32.02240598800006
134,NML00000_2019_Loam_3452019-09-01,-107.44491684899998,31.793619146000022
136,NML00000_Panel2_MIMB_0162019-09-01,-108.24279833399999,31.715948178000076
137,NM_LasCrucesMimbres2019_MIMB_080_V12020-09-01,-108.21106347699998,31.71986028000003
138,NM_Carlsbad_LUP_2019_HabActive_541_V12020-09-01,-103.37388395499994,32.11108498900006
140,NM_LasCrucesDO_2016_LUP_Sandy-470_V22021-09-01,-107.02401107099996,31.835275281000065
141,NM_Carlsbad_LUP_2019_ChiStatic_219_V12020-09-01,-104.69196065899997,32.02476745600006
142,16100310170018152016-09-01,-107.02400387099999,31.83527912200003
143,NML00000_2020_Loam_3472019-09-01,-107.41523894299996,31.803248499000063
145,NML00000_2019_Loam_3462019-09-01,-107.49379172999994,31.79716653400004
146,NM_LasCrucesDO_2016_LUP_Sandy-483_V22021-09-01,-107.35400107099997,31.81152198300003
147,17120109184541602017-09-01,-107.35400094099998,31.811522103000073
148,1811231303578082018-09-01,-106.77155981799996,31.864855138000053
149,16100313165889972016-09-01,-107.05587887899999,31.839389121000067
150,NM_LasCrucesDO_2016_LUP_Shallow-548_V22021-09-01,-107.05590447799995,31.839396081000075
151,NML00000_2019_Mal_3982019-09-01,-107.11395235999998,31.834764548000063
152,NML00000_2020_Loam_3482019-09-01,-107.46363175399995,31.802781237000033
154,1000000692018-09-01,-107.43984495899997,31.80575749900004
155,NMP02000_Year1_HabActive_5212019-09-01,-103.56145507799994,32.11049665100006
157,20113513020201R1,-107.09974158799997,31.83985511900005
158,NM_LCDO_LUP_MIMBRES_2019_MIMB_188_V12022-09-01,-108.36778815999998,31.717576233000045
159,NM_LasCrucesDO_2016_LUP_Loam-337_V22021-09-01,-107.39757106999997,31.81309198100007
160,17100809103967162017-09-01,-107.39757095099998,31.813092001000033
161,20183535201105B1,-105.02038274199998,32.013321939000036
163,20153515200103B1,-104.55515263999997,32.04784356600004
164,18101513324313092018-09-01,-107.31714493299995,31.821687106000073
165,NM_LasCrucesDO_2016_LUP_Loam-334_V22021-09-01,-107.46589367499996,31.807850578000057
166,16102716461144672016-09-01,-107.46590996399999,31.80790509800005
167,NML00000_2020_Sandy_5172019-09-01,-106.92230941099996,31.858414330000073
169,20143513201407B1,-107.23987161799994,31.829851811000022
170,20153515200103B2,-104.54967433899998,32.049758567000026
171,NM_LasCrucesDO_2016_LUP_Mal-383_V22021-09-01,-107.12259167299999,31.84158197800008
172,17110115314049412017-09-01,-107.12258889299994,31.84158511800007
173,20153513201411B1,-106.75962481599998,31.87466843900006
174,20153513201411B2,-106.75541651599997,31.875068440000064
175,20183535201105B2,-105.01822944199995,32.01667194100003
176,NML00000_2019_Shallow_5662019-09-01,-107.21629521199998,31.83393456300007
177,20143513201407B2,-107.24487161799999,31.83249511100007
178,NMP02000_Year1_HabActive_5092019-09-01,-103.68752008699994,32.10997331600004
179,NML00000_2019_Hills_2122019-09-01,-107.20198999999997,31.83682442400004
180,NM_LasCrucesDO_2016_LUP_Loam-333_V22021-09-01,-107.40589907299993,31.81807798200003
181,16080412354714602016-09-01,-107.40589895199997,31.818078102000072
182,20143515200105B1,-104.17601725599997,32.07967528800003
183,NM_LasCrucesDO_2016_LUP_Shallow-555_V22021-09-01,-107.22631127499993,31.836441883000077
184,18010514045283942017-09-01,-107.22628991499994,31.836445112000035
185,16100510513021652016-09-01,-106.94547085599999,31.862167129000056
186,NM_LasCrucesDO_2016_LUP_Sandy-462_V22021-09-01,-106.94545107599998,31.86222527900003
187,NML00000_OverSamp_MIMB_3052019-09-01,-108.25650111799997,31.737304811000055
188,20113513020201R2,-107.09425818799997,31.84960182100008
189,18101810201342682018-09-01,-107.16366490099995,31.843475116000036
191,20143515200105B2,-104.17480025599997,32.083778289000065
192,17102310064053812017-09-01,-106.96736986099995,31.863905129000045
193,NM_LasCrucesDO_2016_LUP_Bottom-005_V22021-09-01,-106.96737717099995,31.863926279000054
194,NM_Carlsbad_LUP_2019_ChiActive_026_V12020-09-01,-104.30490566499998,32.07587169200008
195,NM_LasCrucesDO_2016_LUP_Sandy-482_V22021-09-01,-106.83450417299997,31.876745177000032
196,17110616112979972017-09-01,-106.83451383299997,31.87674813600006
197,18091113542463092018-09-01,-107.08865988599995,31.854995122000048
198,NML00000_2020_Loam_3502019-09-01,-107.44128394099994,31.82267573100006
200,18101609341832862018-09-01,-107.36149694399995,31.832587706000027
201,NMP02000_Year1_ChiStatic_2152019-09-01,-104.63149707699995,32.05807181400007
202,NML00000_2019_Sandy_5022019-09-01,-107.13419667699998,31.85485601000005
203,NM_CFO_FUELS_TRGT_2023_Fuels_7_V12023-09-01,-103.79868820299998,32.11575217200004
204,NM_Carlsbad_LUP_2019_ChiActive_022_V12020-09-01,-104.02808055399998,32.10176321900008
205,NMP02000_2019_Reclaim_0942019-09-01,-103.55820341799995,32.13287331500004
206,20123529020801R2,-107.49446997199999,31.824851799000044
207,NM_LasCrucesDO_2016_LUP_Sandy-479_V22021-09-01,-107.32179357599995,31.841243079000037
208,17120410561463082017-09-01,-107.32182993599997,31.841245109000056
211,18112314482833062018-09-01,-106.88495064499995,31.884190636000028
212,20123529020801R1,-107.48877996999994,31.82966010000007
213,NM_Carlsbad_LUP_2019_ChiStatic_227_V12021-09-01,-104.47879408399996,32.07855798500003
214,NML00000_2019_Sandy_4972019-09-01,-106.75627130699996,31.89845060400006
215,NMP02000_Year1_ChiActive_0142019-09-01,-104.38049117299994,32.085843311000076
216,NM_LasCrucesMimbres2019_MIMB_060_V12020-09-01,-108.25885906999997,31.756004484000073
217,NMP02000_Year1_ChiActive_0102019-09-01,-104.33338056199995,32.09042160300004
218,1000000032018-09-01,-106.97939986399996,31.880355131000044
219,1801050800368442017-09-01,-107.44964996299996,31.83884510300004
220,NM_LasCrucesDO_2016_LUP_Loam-338_V22021-09-01,-107.44965010299995,31.83884510300004
221,NM_Carlsbad_LUP_2019_HabActive_554_V12021-09-01,-103.75202594199999,32.13181839600003
222,NM_LasCrucesDO_2016_LUP_Sandy-474_V22021-09-01,-106.96477907099995,31.88514578300004
223,17102312015948222017-09-01,-106.96482106199994,31.885154332000074
224,NM_LCDO_LUP_TRICOUNTY_2017_BOO_066_V12022-09-01,-105.56079080199999,32.00563896500006
226,18091109070983212018-09-01,-107.41790185599996,31.847385106000047
227,NM_LasCrucesTriCounty_2017_SA_414_V12020-09-01,-106.74000307399996,31.90987268600003
228,NM_LasCrucesTriCounty_2017_MHI_372_V12020-09-01,-104.94051067699996,32.05585098000006
229,NM_LasCrucesDO_2019_LUP_MIMB-124_V12021-09-01,-108.28762057599994,31.763539784000045
230,NM_LasCrucesDO_2019_LUP_MIMB-136_V12021-09-01,-108.37758087499998,31.754965678000076
231,17102311070931422017-09-01,-107.01261477199995,31.88715323100007
232,NM_LasCrucesDO_2016_LUP_Gravel-052_V22021-09-01,-107.01261697199999,31.887191080000036
235,NM_LasCrucesTriCounty_2017_BOO_062_V12020-09-01,-105.68241699799995,32.00190814900003
236,NML00000_2019_Sandy_5062019-09-01,-107.04615910999996,31.886708839000047
237,20193515200107B1,-103.89885249599998,32.132618610000065
238,NM_LasCrucesDO_2016_LUP_Sandy-467_V22021-09-01,-107.49333007299998,31.84574498200004
239,16102716152679242016-09-01,-107.49332997299996,31.845745102000024
241,NML00000_2019_Sandy_4982019-09-01,-106.83998468599998,31.906916101000036
242,NM_LasCrucesDO_2016_LUP_Hills-193_V22021-09-01,-107.13330737799998,31.881559784000046
243,16101909591228152016-09-01,-107.133309898,31.881605124000032
244,NM_LasCrucesDO_2016_LUP_Shallow-547_V22021-09-01,-107.27941447899997,31.868285986000046
245,16110311203199692016-09-01,-107.27940992799995,31.868305116000045
246,NM_Carlsbad_LUP_2019_HabActive_526_V12020-09-01,-103.83791952299998,32.13930336400006
247,NM_LCDO_LUP_TRICOUNTY_2017_GRO_149_V12022-09-01,-105.72523907799996,32.003653987000064
248,20193529200310B3,-108.06687509099999,31.794088368000075
249,20183515200115B1,-103.78757747199995,32.14551701600004
250,20203515200117B1,-104.03577422799998,32.13082360300007
251,2310021228069492_10/2/2023,-104.26230927799996,32.11585529100006
253,20183515200115B2,-103.78301247099995,32.14864201700004
254,20203515200117B2,-104.03963092799995,32.132422003000045
255,NM_LCDO_LUP_MIMBRES_2019_MIMB-217_V12023-09-01,-108.08652763599997,31.79694316900003
256,NMP02000_Year1_Gypsum_4662019-09-01,-104.37701058299996,32.109960485000045
257,20123535010801O2,-105.56508786399996,32.02282351700006
258,NM_LasCrucesTriCounty_2017_MHI_381_V12020-09-01,-105.46049528099996,32.03103648300004
259,17091809452819232017-09-01,-105.14546947199995,32.056065242000045
260,NML00000_Panel6_MIMB_0772019-09-01,-107.86011972899996,31.822622613000082
261,NM_LasCrucesDO_2016_LUP_Sandy-478_V22021-09-01,-106.91799747299996,31.911435579000056
262,17102310271841322017-09-01,-106.91800485299996,31.911446039000054
263,NM_LCDO_LUP_MIMBRES_2019_MIMB-236_V12023-09-01,-108.35295104,31.774434003000067
264,20113529010101O1,-108.17841841399996,31.79246836300007
265,NML00000_Panel1_MIMB_0132019-09-01,-107.94875204799997,31.816892387000053
267,17091807354794372017-09-01,-105.016110444,32.071728250000035
268,20123535010801O3,-105.567904565,32.03007851800004
269,NM_LCDO_LUP_MIMBRES_2019_MIMB-229_V12023-09-01,-107.41349521699999,31.871827890000077
270,NMP02000_Year1_HabActive_5102019-09-01,-103.72832007899996,32.16371331300007
271,20113529010101O2,-108.175678415,31.799761765000028
272,20090114182216682022-11-08,-106.00000965899994,32.00000519400004
273,NM_LasCrucesTriCounty_2017_GRO_137_V12020-09-01,-105.85938717799996,32.01318948200003
274,NML00000_2020_Mal_4042019-09-01,-107.23150844899999,31.893946052000047
275,NM_LCDO_LUP_MIMBRES_2019_MIMB_167_V12022-09-01,-108.23969563799993,31.796706741000037
276,NM_LasCrucesMimbres2019_MIMB_053_V12020-09-01,-107.47063146899995,31.872659758000054
277,18101711091244872018-09-01,-107.16566990599995,31.90336512600004
279,2208191207198822_11/11/2023,-104.26142287899995,32.13626249400005
280,NML00000_2020_Hills_2212019-09-01,-107.17104557699997,31.90447507600004
281,NM_Carlsbad_LUP_2019_HabActive_553_V12021-09-01,-103.69102078099996,32.17536178600005
282,NML00000_2019_Gravel_0642019-09-01,-107.02957416799995,31.919556565000047
283,NM_LCDO_LUP_MIMBRES_2019_MIMB_189_V12022-09-01,-107.83815590599994,31.843413876000056
284,NM_Carlsbad_LUP_2019_ChiActive_037_V12021-09-01,-103.86064477899998,32.16608658700005
285,NM_LCDO_LUP_TRICOUNTY_2017_GU_194_V12022-09-01,-105.07785707899995,32.081563979000066
286,NM_LasCrucesTriCounty_2017_LOO_312_V12020-09-01,-105.55457224299994,32.045794311000066
287,NML00000_Panel20_MIMB_2862019-09-01,-107.88899756599993,31.839918004000022
288,20143525201708B1,-103.52714411399995,32.18909833500004
289,16111616411999302016-09-01,-106.715262812,31.95013715400006
290,NM_LasCrucesTriCounty_2017_MHI_369_V12020-09-01,-105.48013606699999,32.05355056600007
291,NM_LasCrucesMimbres2019_MIMB_041_V12020-09-01,-108.10495077099995,31.82128588100005
292,20143525201708B2,-103.53247611599994,32.19103533600003
293,20193513201405B1,-106.951926561,31.93125844000008
294,NM_LCDO_LUP_TRICOUNTY_2017_HI_221_V12022-09-01,-105.56955594599998,32.04871171100007
295,NM_LasCrucesDO_2016_LUP_Gsand-143_V22021-09-01,-106.96843777499998,31.93133208000006
296,16083116262962852016-09-01,-106.96844286499999,31.93134813900008
297,NM_LCDO_LUP_TRICOUNTY_2017_GRO_147_V12022-09-01,-105.83373640399998,32.02968511600005
298,20193513201405B2,-106.95588156299998,31.933645140000067
299,NML00000_Panel2_MIMB_0232019-09-01,-108.27758162699996,31.80703930100003
301,NML00000_OverSamp_MIMB_3232019-09-01,-108.20833109199998,31.816085845000032
302,16102714453525922016-09-01,-107.33910994299998,31.90080511800005
303,NM_LasCrucesDO_2016_LUP_Sandy-463_V22021-09-01,-107.33909497299999,31.900809378000076
304,NM_LCDO_LUP_MIMBRES_2019_MIMB_187_V12022-09-01,-108.43328301799994,31.793482272000062
305,NM_CFO_LUP_2019_ChiActive-050_V12023-09-01,-104.04725530199994,32.16389675800008
306,NM_LCDO_LUP_MIMBRES_2019_MIMB-233_V12023-09-01,-108.03360934699998,31.834545476000073
307,NM_LasCrucesTriCounty_2017_LOO_311_V12020-09-01,-104.90182988099997,32.10591458000005
308,NMP02000_Year1_ChiStatic_2112019-09-01,-104.41497963399996,32.142643228000054
309,NM_LasCrucesMimbres2019_MIMB_059_V12020-09-01,-108.475306177,31.79337128000003
310,20143529200319B1,-108.062568393,31.836818375000064
311,NML00000_2019_Mal_3992019-09-01,-107.25243773499993,31.915081145000045
312,20143529200319B2,-108.05815839199994,31.838355076000028
313,NM_LasCrucesTriCounty_2017_BOO_063_V12020-09-01,-105.89051067599996,32.03459438500005
314,16082509252268562016-09-01,-106.88624084899999,31.94952914600003
315,NM_LasCrucesDO_2016_LUP_Sandy-466_V22021-09-01,-106.88625147799996,31.949533786000075
316,18010508303074152017-09-01,-107.19692191399997,31.92305712800004
317,NM_LasCrucesDO_2016_LUP_Mal-384_V22021-09-01,-107.19690287299994,31.923075178000033
318,NM_LCDO_LUP_TRICOUNTY_2017_GRS_176_V12022-09-01,-106.68427904599997,31.969718398000055
319,16110816162981262016-09-01,-106.89700985099995,31.951805146000027
321,NM_LasCrucesDO_2016_LUP_Sandy-521_V22021-09-01,-106.89699198099999,31.95181358600007
322,NM_LasCrucesTriCounty_2017_GRO_141_V12020-09-01,-105.69573250399998,32.05384386600008
323,NM_LCDO_LUP_MIMBRES_2019_MIMB-231_V12023-09-01,-108.15053373099994,31.83280460100008
324,1709181125586022017-09-01,-104.99672544299995,32.10853525700003
325,18091708593442232018-09-01,-106.80212203099995,31.962614752000036
326,20113513030101O2,-107.24937322499994,31.922550125000043
327,NM_LCDO_LUP_TRICOUNTY_2017_MHI_389_V12022-09-01,-105.90455752999999,32.04075014500006
331,NM_LCDO_LUP_MIMBRES_2019_MIMB-215_V12023-09-01,-108.157221844,31.838465981000073
332,18091112520330472018-09-01,-106.94165015999994,31.954886845000033
333,NM_CFO_LUP_2019_ChiActive-054_V12023-09-01,-104.34019365799996,32.16144005500007
334,20193529200308B1,-107.97515837499998,31.857655083000058
335,20163515200106B1,-103.92305750499997,32.189605319000066
336,NM_LasCrucesDO_2016_LUP_Hills-189_V22021-09-01,-107.22262477999999,31.929981777000023
337,16102710331232972016-09-01,-107.22260991999997,31.930005128000065
338,20213513201414B1,-107.04971158399997,31.946330138000064
339,20193529200308B2,-107.97025837499996,31.85994508300007
341,NM_LCDO_LUP_TRICOUNTY_2017_GRO_146_V12022-09-01,-105.59736256399998,32.07122488400006
342,20213513201414B2,-107.04353158199996,31.948368439000035
343,16102712080361972016-09-01,-107.31850993999996,31.923005122000063
344,NM_LasCrucesDO_2016_LUP_Lime-291_V22021-09-01,-107.31849147999998,31.92300988200003
347,NML00000_2020_Sandy_5112019-09-01,-107.36288591899995,31.919490540000027
348,NM_LasCrucesTriCounty_2017_GRO_143_V12020-09-01,-105.69964782599999,32.06390894800006
349,NML00000_2020_Sandy_5102019-09-01,-106.88811195999995,31.96360699800005
350,20163515200106B2,-103.92888090699995,32.19257531900007
351,NMP02000_2019_Reclaim_0972019-09-01,-104.33517424799999,32.166337646000045
352,NM_LasCrucesMimbres2019_MIMB_087_V12020-09-01,-108.261319475,31.83359067600003
353,NM_LCDO_LUP_TRICOUNTY_2017_MHI-395_V12023-09-01,-105.55062908399998,32.07791485700005
354,NM_LasCrucesMimbres2019_MIMB_066_V12020-09-01,-107.77921567599998,31.88230313500003
355,20113513030101O1,-107.26075322799994,31.932181826000033
356,18101615195840682018-09-01,-107.16069210699999,31.94176783300003
357,NM_LasCrucesDO_2019_LUP_MIMB-121_V12021-09-01,-107.93663827799996,31.86793937600004
358,2310020823323474_10/2/2023,-104.30123928999996,32.171025299000064
359,NM_LasCrucesDO_2019_LUP_MIMB-306_V12021-09-01,-107.69811757899998,31.89147238000004
360,1709220827555802017-09-01,-105.85061862899994,32.056195210000055
361,NM_LasCrucesDO_2016_LUP_Shallow-556_V22021-09-01,-107.07894806999997,31.950995718000055
365,16083116280973132016-09-01,-106.50092776799994,32.002935172000036
366,18010514141989402017-09-01,-107.07914588999995,31.952132138000024
367,NM_LasCrucesTriCounty_2017_GRO_140_V12020-09-01,-105.81044998099999,32.061617882000064
368,NML00000_2020_Sandy_5182019-09-01,-107.26818524999999,31.93511626600008
369,NML00000_2020_Bottom_0142019-09-01,-107.05718318499999,31.95478570900008
371,NM_LasCrucesTriCounty_2017_GU_190_V12020-09-01,-105.06692517899995,32.121330286000045
372,NML00000_Panel20_MIMB_2902019-09-01,-108.34097149099995,31.833182642000057
373,NML00000_Panel19_MIMB_2732019-09-01,-108.22372905799995,31.845561630000077
374,NM_LasCrucesDO_2016_LUP_Gravel-076_V22021-09-01,-107.017408978,31.962379183000053
375,16112312420512502016-09-01,-107.017309878,31.962505142000055
376,NM_LasCrucesDO_2016_LUP_Bottom-006_V22021-09-01,-107.07571094999997,31.95726452900004
377,17121912332668922017-09-01,-107.07571188999998,31.95726513900007
378,NM_LasCrucesMimbres2019_MIMB_105_V12020-09-01,-108.03761116899996,31.86683528100008
379,18101508193783972018-09-01,-107.38525525499995,31.932552921000024
380,NM_Carlsbad_LUP_2019_HabActive_549_V12021-09-01,-103.93340697899998,32.20715078100005
381,18090610135134672018-09-01,-106.52884947399997,32.010508972000025
382,NML00000_Panel4_MIMB_0572019-09-01,-107.95991812499996,31.877939747000028
385,NM_LasCrucesDO_2019_LUP_MIMB-123_V12021-09-01,-108.419382268,31.833061179000023
386,NML00000_Panel19_MIMB_2782019-09-01,-107.92775324799999,31.883072139000035
387,NM_LasCrucesTriCounty_2017_MHI_379_V12020-09-01,-105.43151057899996,32.10289738600005
388,17091814575453992017-09-01,-105.09837546699998,32.12917325600006
389,NM_LCDO_LUP_MIMBRES_2019_MIMB_185_V12022-09-01,-107.89020352999995,31.888306492000027
390,20173513201319B1,-106.57050148299999,32.01098347000004
391,NM_LasCrucesTriCounty_2017_LOO_316_V12020-09-01,-105.52327636899997,32.09757919100008
392,16111616413783122016-09-01,-106.54473477799996,32.01330917200005
393,17103012585095442017-09-01,-105.59161597399998,32.09261802700007
394,NML00000_2019_Gravel_0682019-09-01,-106.47288960399999,32.02077189600004
395,NML00000_Panel1_MIMB_0022019-09-01,-107.81847141499996,31.897779786000054
396,NML00000_2020_Shallow_5712019-09-01,-107.09159047399999,31.966690270000072
398,NM_LasCrucesDO_2016_LUP_Mal-380_V22021-09-01,-107.19920627699997,31.956993083000043
399,16103116133681472016-09-01,-107.19920991699996,31.957005133000052
400,20173513201319B2,-106.56927978299996,32.01406847100003
402,20173535201002B1,-105.51624455799998,32.101928532000045
403,18090610424684712018-09-01,-106.54116977799998,32.017775173000075
404,NM_LCDO_LUP_MIMBRES_2019_MIMB_171_V12022-09-01,-108.54514414399995,31.827095842000062
405,NM_LasCrucesMimbres2019_MIMB_103_V12020-09-01,-108.20486997499995,31.86305638300007
406,NM_LasCrucesDO_2019_LUP_MIMB-151_V12021-09-01,-108.34598287399996,31.849137884000072
407,17092211134033552017-09-01,-105.83351862699999,32.07958321500007
408,20173535201002B2,-105.51486785799995,32.10527693300003
409,NM_LasCrucesTriCounty_2017_MHI_367_V12020-09-01,-105.52994308099994,32.10425888200007
411,NML00000_Panel20_MIMB_2992019-09-01,-107.728340216,31.912514103000035
413,20143515200109B1,-104.30492129199997,32.19669230300008
414,NML00000_2019_Mal_3952019-09-01,-107.21892725099997,31.963850154000056
415,NM_LasCrucesTriCounty_2017_SA_422_V12020-09-01,-106.34398667699996,32.04196658600006
416,NM_LasCrucesDO_2016_LUP_Sandy-481_V22021-09-01,-107.31383187099999,31.955932878000056
417,17120113560428622017-09-01,-107.31380894099999,31.955958128000077
419,NM_LCDO_LUP_MIMBRES_2019_MIMB_173_V12022-09-01,-107.75858667399996,31.914188941000077
420,NM_Carlsbad_LUP_2019_Foothills_353_V12021-09-01,-104.33928307999997,32.19728498100005
421,20143515200109B2,-104.30280729199995,32.20016730300006
422,18010510564676862017-09-01,-107.17342191099998,31.971205136000037
423,NM_LasCrucesDO_2016_LUP_Shallow-552_V22021-09-01,-107.17340747199995,31.97121347600006
424,NMP02000_Year1_ChiActive_0062019-09-01,-104.12515451299998,32.21311322400004
425,20113513040801R2,-106.49523476899998,32.03291847700007
426,18110509413547172018-09-01,-105.19877978999995,32.13805525300006
427,NML00000_2020_Mal_4012019-09-01,-107.06692642899998,31.982622814000024
428,NM_LCDO_LUP_MIMBRES_2019_MIMB-169_V12023-09-01,-108.00200114399996,31.89433766700006
429,20113513040801R1,-106.48388806699995,32.035373478000054
430,NML00000_2019_Shallow_5672019-09-01,-107.24279945599993,31.967451003000065
432,NM_LasCrucesMimbres2019_MIMB_039_V12020-09-01,-108.13865037199997,31.881117379000045
433,20173515200119B1,-103.85345919199995,32.23396532900006
435,NM_LasCrucesDO_2019_LUP_MIMB-107_V12021-09-01,-108.53179757199995,31.841711375000045
436,18100711374120922018-09-01,-107.11523089999997,31.980055540000023
437,NM_LasCrucesDO_2016_LUP_Mal-379_V22021-09-01,-106.99751003599994,31.990904828000055
438,16101914152397652016-09-01,-106.997509875,31.990905148000024
439,20163529200302B1,-107.72676002699995,31.922805104000076
441,NM_LasCrucesMimbres2019_MIMB_093_V12020-09-01,-107.95625987499993,31.90064128000006
442,NM_LasCrucesTriCounty_2017_GRO_139_V12020-09-01,-105.69785357799998,32.10261878400007
444,NM_LasCrucesTriCounty_2017_MHI_377_V12020-09-01,-105.33227807899999,32.13152188600003
445,NMP02000_Year1_HabActive_5062019-09-01,-103.79840507999995,32.23940498200005
446,20173515200119B2,-103.85990589399995,32.236218629000064
448,NM_Carlsbad_LUP_2019_HabActive_529_V12020-09-01,-103.69478232599994,32.24720042800004
450,NM_LasCrucesDO_2019_LUP_MIMB-153_V12021-09-01,-108.04974617299997,31.894522375000065
